timestamp,product,best_bid,best_ask,mid,spread,micro_price,best_bid_vol,best_ask_vol,best_bid_own,best_ask_own,total_bid_vol,total_ask_vol,total_own_bid_vol,total_own_ask_vol,bid_levels,ask_levels,imbalance,top_imbalance,weighted_mid,tick_size
1772293775.5763328,LON_FLY,5504.0,5521.0,5512.5,17.0,5512.5,4.0,4.0,0.0,0.0,25.0,6.0,0.0,0.0,3,2,0.6129032258064516,0.0,5060.1488172043,1
1772293775.7760465,LON_FLY,5504.0,5521.0,5512.5,17.0,5512.5,4.0,4.0,0.0,0.0,25.0,4.0,0.0,0.0,3,1,0.7241379310344828,0.0,5031.466206896552,1
1772293776.1770618,LON_FLY,5504.0,5521.0,5512.5,17.0,5512.5,4.0,4.0,0.0,0.0,25.0,7.0,0.0,0.0,3,2,0.5625,0.0,5064.049642857143,1
1772293777.5763946,LON_FLY,5504.0,5521.0,5512.5,17.0,5512.5,4.0,4.0,0.0,0.0,25.0,208.0,0.0,0.0,3,4,-0.7854077253218884,0.0,4993.18303030303,1
1772293777.778066,LON_FLY,5504.0,5521.0,5512.5,17.0,5512.5,4.0,4.0,0.0,0.0,25.0,8.0,0.0,0.0,3,3,0.5151515151515151,0.0,4993.18303030303,1
1772293779.1800559,LON_FLY,5513.0,5518.0,5515.5,5.0,5515.5,4.0,4.0,0.0,0.0,29.0,12.0,0.0,0.0,4,4,0.4146341463414634,0.0,4865.995488721805,1
1772293780.3822763,LON_FLY,5516.0,5521.0,5518.5,5.0,5517.666666666667,4.0,8.0,0.0,0.0,29.0,12.0,0.0,0.0,4,3,0.4146341463414634,-0.3333333333333333,4834.138095238095,1
1772293781.788439,LON_FLY,5518.0,5521.0,5519.5,3.0,5519.666666666667,10.0,8.0,0.0,0.0,39.0,10.0,0.0,0.0,5,2,0.5918367346938775,0.1111111111111111,5632.573015873016,1
1772293782.5850108,LON_FLY,5504.0,5521.0,5512.5,17.0,5509.666666666667,4.0,8.0,0.0,0.0,25.0,8.0,0.0,0.0,3,1,0.5151515151515151,-0.3333333333333333,4660.607272727273,1
1772293782.783233,LON_FLY,5504.0,5521.0,5512.5,17.0,5512.5,4.0,4.0,0.0,0.0,25.0,4.0,0.0,0.0,3,1,0.7241379310344828,0.0,5031.466206896552,1
1772293783.5845284,LON_FLY,5504.0,5521.0,5512.5,17.0,5512.5,4.0,4.0,0.0,0.0,25.0,8.0,0.0,0.0,3,2,0.5151515151515151,0.0,4996.970909090909,1
