timestamp,product,best_bid,best_ask,mid,spread,micro_price,best_bid_vol,best_ask_vol,best_bid_own,best_ask_own,total_bid_vol,total_ask_vol,total_own_bid_vol,total_own_ask_vol,bid_levels,ask_levels,imbalance,top_imbalance,weighted_mid,tick_size
1772293775.576612,LHR_INDEX,107.0,186.0,146.5,79.0,146.5,3.0,3.0,0.0,0.0,124.0,126.0,0.0,0.0,4,8,-0.008,0.0,140.06503523396327,1
1772293777.3784373,LHR_INDEX,145.0,186.0,165.5,41.0,161.4,2.0,3.0,0.0,0.0,126.0,126.0,0.0,0.0,5,8,0.0,-0.2,145.87144623906747,1
1772293777.5767171,LHR_INDEX,145.0,150.0,147.5,5.0,147.5,4.0,4.0,0.0,0.0,128.0,126.0,0.0,0.0,5,7,0.007874015748031496,0.0,146.03783932120268,1
1772293777.7781792,LHR_INDEX,145.0,150.0,147.5,5.0,147.5,4.0,4.0,0.0,0.0,38.0,17.0,0.0,0.0,3,6,0.38181818181818183,0.0,172.14490772385508,1
1772293779.1802676,LHR_INDEX,145.0,150.0,147.5,5.0,146.66666666666666,2.0,4.0,0.0,0.0,36.0,17.0,0.0,0.0,3,6,0.3584905660377358,-0.3333333333333333,168.7254459488502,1
1772293780.3823586,LHR_INDEX,145.0,150.0,147.5,5.0,146.66666666666666,2.0,4.0,0.0,0.0,41.0,17.0,0.0,0.0,4,6,0.41379310344827586,-0.3333333333333333,172.4918449197861,1
1772293781.3821733,LHR_INDEX,18.0,150.0,84.0,132.0,91.33333333333333,5.0,4.0,0.0,0.0,39.0,17.0,0.0,0.0,3,6,0.39285714285714285,0.1111111111111111,170.11272727272728,1
1772293781.788661,LHR_INDEX,9.0,150.0,79.5,141.0,134.75675675675674,33.0,4.0,0.0,0.0,34.0,17.0,0.0,0.0,2,6,0.3333333333333333,0.7837837837837838,164.8073677956031,1
1772293782.585329,LHR_INDEX,146.0,198.0,172.0,52.0,169.4,90.0,110.0,0.0,0.0,124.0,123.0,0.0,0.0,3,6,0.004048582995951417,-0.1,156.1748756159143,1
1772293783.985012,LHR_INDEX,146.0,198.0,172.0,52.0,168.51546391752578,84.0,110.0,0.0,0.0,122.0,123.0,0.0,0.0,5,6,-0.004081632653061225,-0.13402061855670103,168.6468863115205,1
1772293784.785867,LHR_INDEX,146.0,198.0,172.0,52.0,169.7391304347826,84.0,100.0,0.0,0.0,122.0,113.0,0.0,0.0,5,6,0.03829787234042553,-0.08695652173913043,170.04270418055464,1
1772293786.5889547,LHR_INDEX,102.0,199.0,150.5,97.0,150.5,2.0,2.0,0.0,0.0,37.0,13.0,0.0,0.0,4,5,0.48,0.0,212.18434343434345,1
1772293788.1888697,LHR_INDEX,124.0,131.0,127.5,7.0,126.33333333333333,1.0,2.0,0.0,0.0,36.0,15.0,0.0,0.0,4,6,0.4117647058823529,-0.3333333333333333,182.34711399711398,1
1772293789.5908036,LHR_INDEX,124.0,186.0,155.0,62.0,139.5,1.0,3.0,0.0,0.0,37.0,17.0,0.0,0.0,5,7,0.37037037037037035,-0.5,134.61111111111111,1
1772293791.1933143,LHR_INDEX,126.0,143.0,134.5,17.0,134.5,2.0,2.0,0.0,0.0,39.0,19.0,0.0,0.0,6,8,0.3448275862068966,0.0,141.83766233766235,1
1772293792.5947013,LHR_INDEX,126.0,143.0,134.5,17.0,137.33333333333334,2.0,1.0,0.0,0.0,133.0,126.0,0.0,0.0,7,10,0.02702702702702703,0.3333333333333333,141.63333333333335,1
1772293795.5986807,LHR_INDEX,158.0,165.0,161.5,7.0,159.4,1.0,4.0,0.0,0.0,38.0,21.0,0.0,0.0,6,8,0.288135593220339,-0.6,142.88888888888889,1
1772293797.201347,LHR_INDEX,124.0,158.0,141.0,34.0,141.0,1.0,1.0,0.0,0.0,37.0,21.0,0.0,0.0,5,8,0.27586206896551724,0.0,121.44444444444444,1
1772293798.4031372,LHR_INDEX,160.0,165.0,162.5,5.0,161.25,2.0,6.0,0.0,0.0,41.0,21.0,0.0,0.0,7,7,0.3225806451612903,-0.5,162.0,1
1772293800.8060882,LHR_INDEX,160.0,165.0,162.5,5.0,161.25,2.0,6.0,0.0,0.0,135.0,127.0,0.0,0.0,8,8,0.030534351145038167,-0.5,169.8030222377657,1
1772293802.4083095,LHR_INDEX,160.0,165.0,162.5,5.0,161.25,2.0,6.0,0.0,0.0,134.0,127.0,0.0,0.0,7,8,0.02681992337164751,-0.5,169.8030222377657,1
1772293803.6082404,LHR_INDEX,159.0,165.0,162.0,6.0,159.85714285714286,1.0,6.0,0.0,0.0,132.0,127.0,0.0,0.0,6,8,0.019305019305019305,-0.7142857142857143,169.72504305175895,1
1772293803.8114123,LHR_INDEX,158.0,165.0,161.5,7.0,164.71134020618555,93.0,4.0,0.0,0.0,130.0,125.0,0.0,0.0,5,8,0.0196078431372549,0.9175257731958762,169.59386446886447,1
1772293805.4103394,LHR_INDEX,165.0,166.0,165.5,1.0,165.5,2.0,2.0,0.0,0.0,43.0,15.0,0.0,0.0,6,6,0.4827586206896552,0.0,192.65686274509807,1
1772293806.4109833,LHR_INDEX,160.0,166.0,163.0,6.0,164.0,4.0,2.0,0.0,0.0,46.0,15.0,0.0,0.0,6,6,0.5081967213114754,0.3333333333333333,186.13690476190476,1
1772293807.8165448,LHR_INDEX,160.0,164.0,162.0,4.0,162.66666666666666,4.0,2.0,0.0,0.0,41.0,17.0,0.0,0.0,5,7,0.41379310344827586,0.3333333333333333,163.91575091575092,1
1772293809.419348,LHR_INDEX,160.0,164.0,162.0,4.0,162.66666666666666,4.0,2.0,0.0,0.0,137.0,126.0,0.0,0.0,8,10,0.04182509505703422,0.3333333333333333,171.5332162596314,1
1772293809.61796,LHR_INDEX,160.0,164.0,162.0,4.0,162.0,2.0,2.0,0.0,0.0,135.0,126.0,0.0,0.0,8,10,0.034482758620689655,0.0,171.47002095842302,1
1772293810.6164415,LHR_INDEX,142.0,164.0,153.0,22.0,163.53684210526316,93.0,2.0,0.0,0.0,132.0,126.0,0.0,0.0,6,10,0.023255813953488372,0.9578947368421052,171.4339384841962,1
1772293811.0170465,LHR_INDEX,151.0,164.0,157.5,13.0,157.5,2.0,2.0,0.0,0.0,134.0,126.0,0.0,0.0,8,10,0.03076923076923077,0.0,171.41632021229546,1
1772293811.2166638,LHR_INDEX,151.0,156.0,153.5,5.0,153.5,2.0,2.0,0.0,0.0,134.0,128.0,0.0,0.0,8,11,0.022900763358778626,0.0,160.82188639916623,1
