timestamp,product,best_bid,best_ask,mid,spread,micro_price,best_bid_vol,best_ask_vol,best_bid_own,best_ask_own,total_bid_vol,total_ask_vol,total_own_bid_vol,total_own_ask_vol,bid_levels,ask_levels,imbalance,top_imbalance,weighted_mid,tick_size
1772293776.1951792,TIDE_SPOT,2459.0,2491.0,2475.0,32.0,2475.0,2.0,2.0,0.0,0.0,140.0,231.0,0.0,0.0,14,9,-0.24528301886792453,0.0,2461.0638192372,1
1772293777.3961425,TIDE_SPOT,2459.0,2491.0,2475.0,32.0,2475.0,2.0,2.0,0.0,0.0,136.0,231.0,0.0,0.0,14,9,-0.25885558583106266,0.0,2460.4382467495598,1
1772293777.5772586,TIDE_SPOT,2459.0,2491.0,2475.0,32.0,2469.6666666666665,1.0,2.0,0.0,0.0,121.0,214.0,0.0,0.0,13,6,-0.27761194029850744,-0.3333333333333333,2452.183049657342,1
1772293777.7785807,TIDE_SPOT,2459.0,2491.0,2475.0,32.0,2469.6666666666665,1.0,2.0,0.0,0.0,116.0,12.0,0.0,0.0,11,4,0.8125,-0.3333333333333333,2474.6968253968257,1
1772293779.197276,TIDE_SPOT,2459.0,2491.0,2475.0,32.0,2469.6666666666665,1.0,2.0,0.0,0.0,96.0,212.0,0.0,0.0,10,5,-0.37662337662337664,-0.3333333333333333,2454.1692234071647,1
1772293780.3986862,TIDE_SPOT,2468.0,2471.0,2469.5,3.0,2469.5,8.0,8.0,0.0,0.0,126.0,227.0,0.0,0.0,14,8,-0.28611898016997167,0.0,2473.3055555555557,1
1772293780.7827437,TIDE_SPOT,2468.0,2471.0,2469.5,3.0,2470.0,16.0,8.0,0.0,0.0,134.0,227.0,0.0,0.0,14,8,-0.25761772853185594,0.3333333333333333,2476.307142857143,1
1772293781.7888913,TIDE_SPOT,2468.0,2471.0,2469.5,3.0,2469.5,16.0,16.0,0.0,0.0,134.0,235.0,0.0,0.0,14,8,-0.27371273712737126,0.0,2472.29570273003,1
1772293784.7860098,TIDE_SPOT,2468.0,2471.0,2469.5,3.0,2470.0,16.0,8.0,0.0,0.0,134.0,227.0,0.0,0.0,14,8,-0.25761772853185594,0.3333333333333333,2476.307142857143,1
1772293785.185621,TIDE_SPOT,2468.0,2471.0,2469.5,3.0,2469.5,16.0,16.0,0.0,0.0,134.0,235.0,0.0,0.0,14,8,-0.27371273712737126,0.0,2472.29570273003,1
